lila_id	lemma_latin	lemma_greek	certainty	written_representation	lemma_variant	compound	lsj_cite_urn
http://lila-erc.eu/data/id/lemma/118247	podagricus	ποδαγρικός					
http://lila-erc.eu/data/id/lemma/118258	podismus	ποδισμός					
http://lila-erc.eu/data/id/lemma/118260	podium	πόδιον					
http://lila-erc.eu/data/id/lemma/18982	poecile	ποικίλη					
http://lila-erc.eu/data/id/lemma/118261	poema	ποίημα					
http://lila-erc.eu/data/id/lemma/118266	poesis	ποίησις					
http://lila-erc.eu/data/id/lemma/118267	poeta	ποιητής					
http://lila-erc.eu/data/id/lemma/117329	poetica	ποιητική					
http://lila-erc.eu/data/id/lemma/117327	poeticus	ποιητικός					
http://lila-erc.eu/data/id/lemma/118272	poetria	ποιήτρια					
http://lila-erc.eu/data/id/lemma/118273	poetris	ποιητρίς					
http://lila-erc.eu/data/id/lemma/118286	politia	πολιτεία					
http://lila-erc.eu/data/id/lemma/118287	politicus	πολιτικός					
http://lila-erc.eu/data/id/lemma/118318	polus	πόλος					
http://lila-erc.eu/data/id/lemma/118338	polygonium	πολυγώνιον					
http://lila-erc.eu/data/id/lemma/118338	polygonum	πολύγωνον					
http://lila-erc.eu/data/id/lemma/118341	polyhistor	πολυΐστωρ					
http://lila-erc.eu/data/id/lemma/118346	polymitus	πολύμιτος					
http://lila-erc.eu/data/id/lemma/118348	polymyxos	πολύμυξος					
http://lila-erc.eu/data/id/lemma/118353	polyphagus	πολυφάγος					
http://lila-erc.eu/data/id/lemma/118358	polyptoton	πολύπτωτον					
http://lila-erc.eu/data/id/lemma/118360	polypus	πολύπους					
http://lila-erc.eu/data/id/lemma/118382	pompa	πομπή					
http://lila-erc.eu/data/id/lemma/118391	pompilus	πομπίλος					
http://lila-erc.eu/data/id/lemma/118429	pontus	πόvτὸς					
http://lila-erc.eu/data/id/lemma/118431	popanum	πόπανον					
http://lila-erc.eu/data/id/lemma/118433	popina	πέσσω			πέπτω, πέπω		
http://lila-erc.eu/data/id/lemma/118443	poppysma	πόππυσμα			ποππυσμός		
http://lila-erc.eu/data/id/lemma/118492	porphyreticus	πορφυρητικός					
http://lila-erc.eu/data/id/lemma/118507	porrum	πράσον					
http://lila-erc.eu/data/id/lemma/118526	porthmeus	πορθμεύς					
http://lila-erc.eu/data/id/lemma/118651	poterion	ποτήριον					
http://lila-erc.eu/data/id/lemma/119391	pragmaticus	πραγματικός					
http://lila-erc.eu/data/id/lemma/119452	prester	πρηστήρ					
http://lila-erc.eu/data/id/lemma/119518	pristis	πρίστις					
http://lila-erc.eu/data/id/lemma/119536	proagorus	προήγορος					
http://lila-erc.eu/data/id/lemma/119566	proboscis	προβοσκίς					
http://lila-erc.eu/data/id/lemma/119567	probrachys	πρόβραχυς			προσβραχής		
http://lila-erc.eu/data/id/lemma/118580	proceleusmaticus	προκελευσματικός					
http://lila-erc.eu/data/id/lemma/119680	prodromus	πρόδρομος					
http://lila-erc.eu/data/id/lemma/119690	proegmena	προηγμένα					
http://lila-erc.eu/data/id/lemma/119802	prologium	προλόγιον					
http://lila-erc.eu/data/id/lemma/119804	prologus	πρόλογος					
http://lila-erc.eu/data/id/lemma/119879	pronoea	πρόνοια					
http://lila-erc.eu/data/id/lemma/119901	prooemium	προοίμιον					
http://lila-erc.eu/data/id/lemma/119940	propheta	προφήτης					
http://lila-erc.eu/data/id/lemma/119954	propino	προπίνω					
http://lila-erc.eu/data/id/lemma/119969	propola	προπώλης					
http://lila-erc.eu/data/id/lemma/119970	propolis	πρόπολις					
http://lila-erc.eu/data/id/lemma/120012	propylaeon	προπύλαιον					
http://lila-erc.eu/data/id/lemma/120018	prora	πρῶρα					
http://lila-erc.eu/data/id/lemma/120021	proreta	πρωράτης		πρῳράτης			
http://lila-erc.eu/data/id/lemma/120046	proscaenium	προσκήνιον					
http://lila-erc.eu/data/id/lemma/120075	proseucha	προσευχή					
http://lila-erc.eu/data/id/lemma/120085	prosodia	προσῳδία					
http://lila-erc.eu/data/id/lemma/120088	prosopopoeia	προσωποποιΐα					
http://lila-erc.eu/data/id/lemma/120089	prosparalepsis	προσπαράληψις					
http://lila-erc.eu/data/id/lemma/120107	prosthesis	πρόσθεσις					
http://lila-erc.eu/data/id/lemma/120107	prothesis	πρόθεσις					
http://lila-erc.eu/data/id/lemma/120150	prothyme	προθύμως					
http://lila-erc.eu/data/id/lemma/120151	prothymia	προθυμία					
http://lila-erc.eu/data/id/lemma/120165	prototomus	πρωτότομος					
http://lila-erc.eu/data/id/lemma/120214	proxeneta	προξενητής					
http://lila-erc.eu/data/id/lemma/120231	prunum	προῦμνον					
http://lila-erc.eu/data/id/lemma/120230	prunus	προύvη					
http://lila-erc.eu/data/id/lemma/120239	prytaneum	πρυτανεῖον					
http://lila-erc.eu/data/id/lemma/120240	prytanis	πρύτανις					
http://lila-erc.eu/data/id/lemma/120242	psallo	ψάλλω					
http://lila-erc.eu/data/id/lemma/120249	psalterium	ψαλτήριον					
http://lila-erc.eu/data/id/lemma/120250	psaltes	ψάλτης					
http://lila-erc.eu/data/id/lemma/120251	psaltria	ψάλτρια					
http://lila-erc.eu/data/id/lemma/120258	psephisma	ψήφισμα					
http://lila-erc.eu/data/id/lemma/120280	pseudomenos	ψευδόμενος					
http://lila-erc.eu/data/id/lemma/120294	pseudothyrum	ψευδόθυρον					
http://lila-erc.eu/data/id/lemma/120298	psila	ψιλή					
http://lila-erc.eu/data/id/lemma/120300	psilocitharista	ψιλοκιθαριστής					
http://lila-erc.eu/data/id/lemma/120302	psilotrum	ψίλωθρον					
http://lila-erc.eu/data/id/lemma/120936	psithius	ψίθιος					
http://lila-erc.eu/data/id/lemma/120309	psittacus	ψίττακος					
http://lila-erc.eu/data/id/lemma/120714	psychomantium	ψυχομαντεῖον					
http://lila-erc.eu/data/id/lemma/128310	ptisana	πτισάνη					
http://lila-erc.eu/data/id/lemma/120457	pulmo	πνεύμων					
http://lila-erc.eu/data/id/lemma/120557	purpura	πορφύρα					
http://lila-erc.eu/data/id/lemma/120561	purpureus	πορφυροῦς			πορφύρεος		
http://lila-erc.eu/data/id/lemma/120564	purpurissum	πορφυρίζον					
http://lila-erc.eu/data/id/lemma/120632	pycta	πύκτης					
http://lila-erc.eu/data/id/lemma/120634	pyelus	πύελος					
http://lila-erc.eu/data/id/lemma/120392	pyga	πυγή					
http://lila-erc.eu/data/id/lemma/120635	pygargus	πύγαργος					
http://lila-erc.eu/data/id/lemma/120636	pygisiacus	πυγησιακός					
http://lila-erc.eu/data/id/lemma/120638	pylae	πύλαι					
http://lila-erc.eu/data/id/lemma/120640	pyra	πυρά					
http://lila-erc.eu/data/id/lemma/120643	pyramis	πυραμίς					
http://lila-erc.eu/data/id/lemma/120648	pyrethron	πύρεθρον					
http://lila-erc.eu/data/id/lemma/120656	pyropus	πυρωπός					
http://lila-erc.eu/data/id/lemma/120663	pyrrhicha	πυρρίχη					
http://lila-erc.eu/data/id/lemma/120660	pyrrhichius	πυρρίχιος					
http://lila-erc.eu/data/id/lemma/120668	pythaules	πυθαύλης					
http://lila-erc.eu/data/id/lemma/120673	pytisma	πύτισμα					
http://lila-erc.eu/data/id/lemma/120674	pytisso	πυτίζω					
http://lila-erc.eu/data/id/lemma/120676	pyxagathos					πὺξ ἀγαθός	
http://lila-erc.eu/data/id/lemma/120680	pyxis	πυξίς					
http://lila-erc.eu/data/id/lemma/121419	raphanus	ῥαφανίς			ῥάφανος		
http://lila-erc.eu/data/id/lemma/121886	resina	ῥητίvη					
http://lila-erc.eu/data/id/lemma/122022	rhapsodia	ῥαψῳδία					
http://lila-erc.eu/data/id/lemma/122026	rhetor	ῥήτωρ					
http://lila-erc.eu/data/id/lemma/121578	rhetorica	ῥητορική					
http://lila-erc.eu/data/id/lemma/121457	rhetoricoterοs	ῥητορικοτέρως					
http://lila-erc.eu/data/id/lemma/121457	rhetoricus	ῥητορικός					
http://lila-erc.eu/data/id/lemma/122829	rhetorisso	ῥητορίζω					
http://lila-erc.eu/data/id/lemma/122040	rhinoceros	ῥινόκερως					
http://lila-erc.eu/data/id/lemma/122047	rho	ῥῶ					
http://lila-erc.eu/data/id/lemma/122050	rhododaphne	ῥοδοδάφνη					
http://lila-erc.eu/data/id/lemma/122059	rhomboides	ῥομβοειδής					
http://lila-erc.eu/data/id/lemma/122061	rhombos	ῥόμβος					
http://lila-erc.eu/data/id/lemma/122062	rhoncus	ῥόγχος					
http://lila-erc.eu/data/id/lemma/122066	rhus	ροῦς			ῥοός		
http://lila-erc.eu/data/id/lemma/122071	rhythmicus	ῥυθμικός					
http://lila-erc.eu/data/id/lemma/122077	rhythmus	ῥυθμός					
http://lila-erc.eu/data/id/lemma/122078	rhytium	ῥύτιον			ῥυτόν		
http://lila-erc.eu/data/id/lemma/122111	riscus	ῥίσκος					
http://lila-erc.eu/data/id/lemma/122155	rumpia	ῥομφαία					
http://lila-erc.eu/data/id/lemma/122276	runcina	ῥυκάνη					
http://lila-erc.eu/data/id/lemma/122319	ruta	ῥυτή		ῥύτη			
http://lila-erc.eu/data/id/lemma/135834	sabbata	σάββατα					
http://lila-erc.eu/data/id/lemma/123049	saccharon	σάκχαρον					
http://lila-erc.eu/data/id/lemma/123120	saeta	χαίτη					
http://lila-erc.eu/data/id/lemma/123143	sagena	σαγήνη					
http://lila-erc.eu/data/id/lemma/123176	salaco	σαλάκων					
http://lila-erc.eu/data/id/lemma/123217	saliua	σίαλον					
http://lila-erc.eu/data/id/lemma/123227	salpa	σάλπη					
http://lila-erc.eu/data/id/lemma/123274	salum	σάλος					
http://lila-erc.eu/data/id/lemma/123292	sambuca	σαμβύκη					
http://lila-erc.eu/data/id/lemma/123297	sambucistria	σαμβυκίστρια					
http://lila-erc.eu/data/id/lemma/123336	sandalium	σανδάλιον					
http://lila-erc.eu/data/id/lemma/123342	sandaracinus	σανδαράχινος					
http://lila-erc.eu/data/id/lemma/123348	sandyx	σάνδυξ					
http://lila-erc.eu/data/id/lemma/123381	saperda	σαπέρδης					
http://lila-erc.eu/data/id/lemma/123425	sarcophagus	σαρκοφάγος					
http://lila-erc.eu/data/id/lemma/123439	sardonyx	σαρδόνυξ					
http://lila-erc.eu/data/id/lemma/123440	sargus	σαργός					
http://lila-erc.eu/data/id/lemma/123443	sarisa	σάρισα					
http://lila-erc.eu/data/id/lemma/123444	sarisophoros	σαρισοφόρος					
http://lila-erc.eu/data/id/lemma/123494	satrapes	σατράπης					
http://lila-erc.eu/data/id/lemma/123496	satrapea	σατρατεία					
http://lila-erc.eu/data/id/lemma/123514	satyrion	σατύριον					
http://lila-erc.eu/data/id/lemma/123515	satyriscus	σατυρίσκος					
http://lila-erc.eu/data/id/lemma/123574	scaena	σκηνή					
http://lila-erc.eu/data/id/lemma/123579	scaenicus	σκηνικός					
http://lila-erc.eu/data/id/lemma/123588	scalmus	σκαλμός					
http://lila-erc.eu/data/id/lemma/123600	scambus	σκαμβός					
http://lila-erc.eu/data/id/lemma/124418	scammonia	σκαμμωνία		σκαμωνία			
http://lila-erc.eu/data/id/lemma/123626	scapha	σκάφη					
http://lila-erc.eu/data/id/lemma/92668	scaphisterium	σκαφιστήριον					
http://lila-erc.eu/data/id/lemma/123630	scaphium	σκαφίον					
http://lila-erc.eu/data/id/lemma/123640	scarifo	σκαριφάομαι			σκαριφεύω		
http://lila-erc.eu/data/id/lemma/123644	scarus	σκάρος					
http://lila-erc.eu/data/id/lemma/123675	sceptrum	σκῆπτρον					
http://lila-erc.eu/data/id/lemma/123676	sceptuchus	σκηπτοῦχος					
http://lila-erc.eu/data/id/lemma/123684	schema	σχῆμα					
http://lila-erc.eu/data/id/lemma/123685	schematismus	σχηματισμός					
http://lila-erc.eu/data/id/lemma/123693	schoenobates	σχοινοβάτης					
http://lila-erc.eu/data/id/lemma/123694	schoenus	σχοῖνος					
http://lila-erc.eu/data/id/lemma/123699	schola	σχολή					
http://lila-erc.eu/data/id/lemma/123703	scholasticus	σχολαστικός					
http://lila-erc.eu/data/id/lemma/123709	scholicus	σχολικός					
http://lila-erc.eu/data/id/lemma/123677	scida	σχίδη					
http://lila-erc.eu/data/id/lemma/123718	scilla	σκίλλα					
http://lila-erc.eu/data/id/lemma/123720	scillites	σκιλλίτης					
http://lila-erc.eu/data/id/lemma/123735	sciotherum	σκιόθηρον					
http://lila-erc.eu/data/id/lemma/123762	sciurus	σκίουρος					
http://lila-erc.eu/data/id/lemma/123779	scomber	σκόμβρος					
http://lila-erc.eu/data/id/lemma/123791	scopulus	σκόπελος					
http://lila-erc.eu/data/id/lemma/123792	scopus	σκοπός					
http://lila-erc.eu/data/id/lemma/123807	scorpio	σκορπίων			σκορπίος		
http://lila-erc.eu/data/id/lemma/123911	scutica	σκυτική					
http://lila-erc.eu/data/id/lemma/123916	scutula	σκυτάλη					
http://lila-erc.eu/data/id/lemma/123924	scymnus	σκύμνος					
http://lila-erc.eu/data/id/lemma/123925	scyphus	σκύφος					
http://lila-erc.eu/data/id/lemma/123927	scytala	σκυτάλη					
http://lila-erc.eu/data/id/lemma/124374	sepia	σηπία					
http://lila-erc.eu/data/id/lemma/124487	seris	σέρις					
http://lila-erc.eu/data/id/lemma/124518	serpullum	ἓρπυλλον					
http://lila-erc.eu/data/id/lemma/124553	sesamum	σήσαμον					
http://lila-erc.eu/data/id/lemma/124576	seselis	σέσελις					
http://lila-erc.eu/data/id/lemma/124710	sicelisso	Σικελίζω					
http://lila-erc.eu/data/id/lemma/124745	sigma	σίγμα					
http://lila-erc.eu/data/id/lemma/124770	silanus	Σιλανός					
http://lila-erc.eu/data/id/lemma/124800	silphium	σίλφιον					
http://lila-erc.eu/data/id/lemma/124813	silurus	σίλουρος					
http://lila-erc.eu/data/id/lemma/124814	silus	σίλλος					
http://lila-erc.eu/data/id/lemma/124870	simus	σιμός					
http://lila-erc.eu/data/id/lemma/124873	sinapi	σίναπι					
http://lila-erc.eu/data/id/lemma/124882	sindon	σινδών					
http://lila-erc.eu/data/id/lemma/124921	sipho	σίφων					
http://lila-erc.eu/data/id/lemma/127387	sirius	σείριος					
http://lila-erc.eu/data/id/lemma/124937	sirpe	σίλφιον					
http://lila-erc.eu/data/id/lemma/124941	sirus	σιρός		σειρός			
http://lila-erc.eu/data/id/lemma/124943	siser	σίσαρον					
http://lila-erc.eu/data/id/lemma/124948	sistrum	σεῖστρον					
http://lila-erc.eu/data/id/lemma/124949	sisura	σισύρα		σίσυρνα			
http://lila-erc.eu/data/id/lemma/124950	sisymbrium	σισύμβριον					
http://lila-erc.eu/data/id/lemma/135835	sittybos	σιττύβη					
http://lila-erc.eu/data/id/lemma/124973	smaragdus	σμάραγδος					
http://lila-erc.eu/data/id/lemma/124974	smaris	σμαρίς					
http://lila-erc.eu/data/id/lemma/124980	smyrna	σμύρνα					
http://lila-erc.eu/data/id/lemma/125148	sophia	σοφία					
http://lila-erc.eu/data/id/lemma/125151	sophistes	σοφιστής					
http://lila-erc.eu/data/id/lemma/127501	sophos	σοφῶς					
http://lila-erc.eu/data/id/lemma/125156	sophos	σοφός					
http://lila-erc.eu/data/id/lemma/125167	soracum	σώρακος					
http://lila-erc.eu/data/id/lemma/125193	sorites	σωρείτης					
http://lila-erc.eu/data/id/lemma/125223	soter	σωτήρ					
http://lila-erc.eu/data/id/lemma/125224	soteria	σωτήρια					
http://lila-erc.eu/data/id/lemma/125229	spadix	σπάδιξ					
http://lila-erc.eu/data/id/lemma/125230	spado	σπάδων					
http://lila-erc.eu/data/id/lemma/125347	spaerita	σφαιρίτης					
http://lila-erc.eu/data/id/lemma/125249	sparton	σπάρτον					
http://lila-erc.eu/data/id/lemma/125259	spatalocinaedus					σπαταλὸς κίναιδος	
http://lila-erc.eu/data/id/lemma/125263	spatha	σπάθη					
http://lila-erc.eu/data/id/lemma/125273	spatula	σπαθάλη					
http://lila-erc.eu/data/id/lemma/135836	spatule	σπατάλη					
http://lila-erc.eu/data/id/lemma/125321	spelaeum	σπήλαιον					
http://lila-erc.eu/data/id/lemma/125323	spelunca	σπήλυγξ					
http://lila-erc.eu/data/id/lemma/125341	sphaera	σφαῖρα					
http://lila-erc.eu/data/id/lemma/125346	sphaeristerium	σφαιριστήριον					
http://lila-erc.eu/data/id/lemma/125349	sphaeromachia	σφαιρομαχία					
http://lila-erc.eu/data/id/lemma/125384	spinter	σφιγκτήρ					
http://lila-erc.eu/data/id/lemma/125395	spira	σπεῖρα					
http://lila-erc.eu/data/id/lemma/125420	splen	σπλήν					
http://lila-erc.eu/data/id/lemma/124680	spondeus	σπονδεῖος					
http://lila-erc.eu/data/id/lemma/125451	spondiacus	σπονδειακός					
http://lila-erc.eu/data/id/lemma/125360	sphondylus	σπόνδυλος		σφόνδυλος			
http://lila-erc.eu/data/id/lemma/124816	spongia	σπογγιά					
http://lila-erc.eu/data/id/lemma/125551	stacta	στακτή					
http://lila-erc.eu/data/id/lemma/125559	stadium	στάδιον					
http://lila-erc.eu/data/id/lemma/125573	stalagmium	στάλαγμα					
http://lila-erc.eu/data/id/lemma/125591	statera	στατήρ					
http://lila-erc.eu/data/id/lemma/125619	stega	στέγη					
http://lila-erc.eu/data/id/lemma/125621	stella	στήλη		στήλλη			
http://lila-erc.eu/data/id/lemma/125637	stemma	στέμμα					
http://lila-erc.eu/data/id/lemma/125681 	stigma	στίγμα					
http://lila-erc.eu/data/id/lemma/125682	stigmatias	στιγματίας					
http://lila-erc.eu/data/id/lemma/125744	stola	στολή					
http://lila-erc.eu/data/id/lemma/125757	stomachus	στόμαχος					
http://lila-erc.eu/data/id/lemma/125760	stomis	στομίς					
http://lila-erc.eu/data/id/lemma/125767	storea	στορεά					
http://lila-erc.eu/data/id/lemma/125768	strabo	στραβών					
http://lila-erc.eu/data/id/lemma/125770	strabus	στραβός					
http://lila-erc.eu/data/id/lemma/125787	strangulo	στραγγαλάω			στραγγαλίζω		
http://lila-erc.eu/data/id/lemma/125788	stranguria	στραγγουρία					
http://lila-erc.eu/data/id/lemma/125790	strategema	στρατήγημα					
http://lila-erc.eu/data/id/lemma/125794	strategus	στρατηγός					
http://lila-erc.eu/data/id/lemma/125797	stratioticus	στρατιωτικός					
http://lila-erc.eu/data/id/lemma/127317	strix	στρίγξ					
http://lila-erc.eu/data/id/lemma/125852	stropha	στροφή					
http://lila-erc.eu/data/id/lemma/125857	strophium	στρόφιον					
http://lila-erc.eu/data/id/lemma/125876	struppus	στρόφος					
http://lila-erc.eu/data/id/lemma/126351	strutheus	στρούθιος					
http://lila-erc.eu/data/id/lemma/125904	stupa	στύπη	uncertain	στύππη			
http://lila-erc.eu/data/id/lemma/125764	styrax	στύραξ					
http://lila-erc.eu/data/id/lemma/127008	supparum	σίπαρος					
http://lila-erc.eu/data/id/lemma/127168	sybotes	συβώτης					
http://lila-erc.eu/data/id/lemma/127174	sycophanta	συκοφάντης					
http://lila-erc.eu/data/id/lemma/127175	sycophantia	συκοφαντία					
http://lila-erc.eu/data/id/lemma/127177	sycophantor	συκοφαντέω					
http://lila-erc.eu/data/id/lemma/127182	syllaba	συλλαβή					
http://lila-erc.eu/data/id/lemma/127187	syllepsis	σύλληψις					
http://lila-erc.eu/data/id/lemma/127189	syllogismus	συλλογισμός					
http://lila-erc.eu/data/id/lemma/127190	syllogisticus	συλλογιστικός					
http://lila-erc.eu/data/id/lemma/127193	symbola	συμβολή					
http://lila-erc.eu/data/id/lemma/127196	symbolum	σύμβολον			σύμβολος		
http://lila-erc.eu/data/id/lemma/127203	symphonia	συμφωνία					
http://lila-erc.eu/data/id/lemma/127205	symphoniacus	συμφωνιακός					
http://lila-erc.eu/data/id/lemma/127209	symplegma	σύμπλεγμα					
http://lila-erc.eu/data/id/lemma/127211	symposium	συμπόσιον					
http://lila-erc.eu/data/id/lemma/127216	synaloephe	συναλοιφή					
http://lila-erc.eu/data/id/lemma/127223	syncerastum	συγκεραστόν					
http://lila-erc.eu/data/id/lemma/127227	synchysis	σύγχυσις					
http://lila-erc.eu/data/id/lemma/127234	synecdoche	συνεκδοχή					
http://lila-erc.eu/data/id/lemma/83790	synedrus	σύνεδρος					
http://lila-erc.eu/data/id/lemma/127246	syngrapha	συγγραφή					
http://lila-erc.eu/data/id/lemma/127393	syngraphus	σύγγραφος					
http://lila-erc.eu/data/id/lemma/127262	synodus	συνόδους					
http://lila-erc.eu/data/id/lemma/127263	synoecium	συνοικίον					
http://lila-erc.eu/data/id/lemma/127275	synthesis	σύνθεσις					
http://lila-erc.eu/data/id/lemma/127277	syntonum	σύντονον					
http://lila-erc.eu/data/id/lemma/127289	syrma	σύρμα					
http://lila-erc.eu/data/id/lemma/127295	syrus	σύρω					
http://lila-erc.eu/data/id/lemma/127299	systole	συστολή					
http://lila-erc.eu/data/id/lemma/127301	syzygia	συζυγία					
http://lila-erc.eu/data/id/lemma/127562	taeda	δᾴς					
http://lila-erc.eu/data/id/lemma/127570	taenia	ταινία					
http://lila-erc.eu/data/id/lemma/127587	talentum	τάλαντον					
http://lila-erc.eu/data/id/lemma/128397	tapanta				τὰ πάντα		
http://lila-erc.eu/data/id/lemma/127634	tapete	τάπης					
http://lila-erc.eu/data/id/lemma/135837	taratalla				τ᾽ἄρα τ᾽ἄλλα		
http://lila-erc.eu/data/id/lemma/127691	tautologia	ταυτολογία					
http://lila-erc.eu/data/id/lemma/127708	techna	τέχνη					
http://lila-erc.eu/data/id/lemma/127709	technicus	τεχνικός					
http://lila-erc.eu/data/id/lemma/127831	tenesmos	τεινεσμός					
http://lila-erc.eu/data/id/lemma/127866	terebinthinus	τερεβίνθινος					
http://lila-erc.eu/data/id/lemma/127868	terebinthus	τερέβινθος					
http://lila-erc.eu/data/id/lemma/127875	teredo	τερηδών					
http://lila-erc.eu/data/id/lemma/127967	tessera	τέσσαρα			τέσσαρες		
http://lila-erc.eu/data/id/lemma/127614	tetartemorion	τεταρτημόριον					
http://lila-erc.eu/data/id/lemma/128016	tetrachordos	τετράχορδος					
http://lila-erc.eu/data/id/lemma/128019	tetradium	τετράδιον					
http://lila-erc.eu/data/id/lemma/128015	tetradrachmum	τετράδραχμον					
http://lila-erc.eu/data/id/lemma/128025	tetragonus	τετράγωνος					
http://lila-erc.eu/data/id/lemma/128032	tetrametrus	τετράμετρος					
http://lila-erc.eu/data/id/lemma/128033	tetrans	τετρᾶς					
http://lila-erc.eu/data/id/lemma/128034	tetrao	τετράων					
http://lila-erc.eu/data/id/lemma/128041	tetraptotos	τετράπτωτος					
http://lila-erc.eu/data/id/lemma/128044	tetrarches	τετράρχης					
http://lila-erc.eu/data/id/lemma/128045	tetrarchia	τετραρχία					
http://lila-erc.eu/data/id/lemma/128049	tetrastichos	τετράστιχος					
http://lila-erc.eu/data/id/lemma/135838	thalamegus	θαλαμηγός					
http://lila-erc.eu/data/id/lemma/128077	thalamus	θάλαμος					
http://lila-erc.eu/data/id/lemma/128081	thalassicus	θαλασσικός					
http://lila-erc.eu/data/id/lemma/128082	thalassinus	θαλάσσινος					
http://lila-erc.eu/data/id/lemma/128089	thallus	θαλλός			θάλος		
http://lila-erc.eu/data/id/lemma/127616	thannum	θάμνος					
http://lila-erc.eu/data/id/lemma/128091	thapsos	θάψος					
http://lila-erc.eu/data/id/lemma/128098	theatrum	θέατρον					
http://lila-erc.eu/data/id/lemma/128099	theca	θήκη					
http://lila-erc.eu/data/id/lemma/128109	thema	θέμα					
http://lila-erc.eu/data/id/lemma/128112	theogonia	θεογονία					
http://lila-erc.eu/data/id/lemma/128116	theologus	θεολόγος					
http://lila-erc.eu/data/id/lemma/128137	thermae	θερμαί					
http://lila-erc.eu/data/id/lemma/128143	thermipolium	θερμοπώλιον					
http://lila-erc.eu/data/id/lemma/128144	thermopoto	θερμοποτέω					
http://lila-erc.eu/data/id/lemma/128152	thesaurus	θησαυρός					
http://lila-erc.eu/data/id/lemma/128155	thesis	θέσις					
http://lila-erc.eu/data/id/lemma/128156	thesmophoria	θεσμοφόρια					
http://lila-erc.eu/data/id/lemma/133194	theta	θῆτα					
http://lila-erc.eu/data/id/lemma/128166	thiasus	θίασος					
http://lila-erc.eu/data/id/lemma/129395	tholus	θόλος					
http://lila-erc.eu/data/id/lemma/128179	thorax	θώραξ					
http://lila-erc.eu/data/id/lemma/128200	thyius	θύϊος					
http://lila-erc.eu/data/id/lemma/128202	thymbra	θύμβρα					
http://lila-erc.eu/data/id/lemma/128212	thyminus	θύμινος					
http://lila-erc.eu/data/id/lemma/128214	thymites	θυμίτης					
http://lila-erc.eu/data/id/lemma/128216	thymum	θύμον					
http://lila-erc.eu/data/id/lemma/128218	thynnus	θύννος					
http://lila-erc.eu/data/id/lemma/128229	thyrsus	θύρσος					
http://lila-erc.eu/data/id/lemma/128230	tiara	τιάρα					
http://lila-erc.eu/data/id/lemma/128255	tigris	τίγρις					
http://lila-erc.eu/data/id/lemma/128310	tisana	πτισάνη					
http://lila-erc.eu/data/id/lemma/128332	tocullio	τόκος					
http://lila-erc.eu/data/id/lemma/128335	toecharchus	τοίχαρχος					
http://lila-erc.eu/data/id/lemma/128363	tomacina	τομή					
http://lila-erc.eu/data/id/lemma/128365	tomaculum	τομή					
http://lila-erc.eu/data/id/lemma/128370	tomus	τόμος					
http://lila-erc.eu/data/id/lemma/128342	tofus	τόφος					
http://lila-erc.eu/data/id/lemma/128406	topiarius	τόπος					
http://lila-erc.eu/data/id/lemma/128425	toreuma	τόρευμα					
http://lila-erc.eu/data/id/lemma/128437	torno	τορνεύω			τορνόω		
http://lila-erc.eu/data/id/lemma/128438	tornus	τόρνος					
http://lila-erc.eu/data/id/lemma/128486	toxicon	τοξικόν					
http://lila-erc.eu/data/id/lemma/128531	tragicomoedia	τραγικωμῳδία					
http://lila-erc.eu/data/id/lemma/128532	tragicus	τραγικός					
http://lila-erc.eu/data/id/lemma/128535	tragoedia	τραγῳδία					
http://lila-erc.eu/data/id/lemma/128537	tragoedus	τραγῳδός					
http://lila-erc.eu/data/id/lemma/128547	tragus	τράγος					
http://lila-erc.eu/data/id/lemma/128721	trapetus	τράπέω					
http://lila-erc.eu/data/id/lemma/127663	trapezita	τραπεζίτης					
http://lila-erc.eu/data/id/lemma/128727	trapezium	τραπέζιον					
http://lila-erc.eu/data/id/lemma/128730	traulizi	τραυλίζει					
http://lila-erc.eu/data/id/lemma/128743	trechedipnum	τρεχέδειπνος					
http://lila-erc.eu/data/id/lemma/128780	tribrachys	τρίβραχυς					
http://lila-erc.eu/data/id/lemma/127874	tribulum	τρίβολοι			τρίβολα		
http://lila-erc.eu/data/id/lemma/128778	tribulus	τρίβολος					
http://lila-erc.eu/data/id/lemma/128818	trichinus	τρίχινος					
http://lila-erc.eu/data/id/lemma/134774	trichorus	τρίχωρος					
http://lila-erc.eu/data/id/lemma/128832	triclinium	τρίκλινον					
http://lila-erc.eu/data/id/lemma/128862	trierarchus	τριήραρχος					
http://lila-erc.eu/data/id/lemma/128863	trieris	τριήρης					
http://lila-erc.eu/data/id/lemma/128864	trietericus	τριετηρικός					
http://lila-erc.eu/data/id/lemma/128865	trieteris	τριετηρίς					
http://lila-erc.eu/data/id/lemma/128900	trigon	τριγών					
http://lila-erc.eu/data/id/lemma/128905	trigonium	τρίγωγον					
http://lila-erc.eu/data/id/lemma/128904	trigonius	τρίγωνος					
http://lila-erc.eu/data/id/lemma/128906	trigonus	τρίγωνος					
http://lila-erc.eu/data/id/lemma/128908	trihemitonium	τριημιτόνιον					
http://lila-erc.eu/data/id/lemma/128891	trimetros	τρίμετρος					
http://lila-erc.eu/data/id/lemma/128952	triobolos	τριώβολος					
http://lila-erc.eu/data/id/lemma/128996	tripus	τρίπους					
http://lila-erc.eu/data/id/lemma/129001	triscelum	τρισκελής					
http://lila-erc.eu/data/id/lemma/129058	triumphus	θρίαμβος					
