lila_id,lemma_latin,lemma_greek,certainty,written_representation,lemma_variant,compound,lsj_exactMatch,lsj_broadMatch,lsj_relatedMatch
http://lila-erc.eu/data/id/lemma/111900,melilotos,μελίλωτος,,,μελίλωτον,,n66022,,
http://lila-erc.eu/data/id/lemma/111902,melimelum,μελίμηλον,,,,,n66023,,
http://lila-erc.eu/data/id/lemma/111358,melinus,μέλινος,,,,,n66027,,
http://lila-erc.eu/data/id/lemma/111910,melisphyllum,μελίφυλλον,,,,,n66125,,
http://lila-erc.eu/data/id/lemma/111920,melitturgus,μελιττουργός,,,,,n66116,,
http://lila-erc.eu/data/id/lemma/111960,melomeli,μηλόμελι,,,,,n67421,,
http://lila-erc.eu/data/id/lemma/111966,melos,μέλος,,,,,n66187,,
http://lila-erc.eu/data/id/lemma/112067,menta,μίνθη,,,,,n67881,,
http://lila-erc.eu/data/id/lemma/112145,merops,μέροψ,,,,,n66343,,
http://lila-erc.eu/data/id/lemma/112166,mesobrachys,μεσόβραχυς,,,,,n66420,,
http://lila-erc.eu/data/id/lemma/112174,mesomacros,μεσόμακρος,,,,,n66457,,
http://lila-erc.eu/data/id/lemma/112198,metalepsis,μετάληψις,,,,,n66753,,
http://lila-erc.eu/data/id/lemma/112207,metallum,μέταλλον,,,,,n66777,,
http://lila-erc.eu/data/id/lemma/112209,metamorphosis,μεταμόρφωσις,,,,,n66804,,
http://lila-erc.eu/data/id/lemma/112210,metaphora,μεταφορά,,,,,n67014,,
http://lila-erc.eu/data/id/lemma/112214,metaplasmus,μεταπλασμός,,,,,n66872,,
http://lila-erc.eu/data/id/lemma/112217,metathesis,μετάθεσις,,,,,n66668,,
http://lila-erc.eu/data/id/lemma/112227,methodice,μεθοδική,,,,,n65637,,
http://lila-erc.eu/data/id/lemma/112229,methodium,μεθόδιον,,,,,n65638,,
http://lila-erc.eu/data/id/lemma/112240,metoecus,μέτοικος,,,,,n67192,,
http://lila-erc.eu/data/id/lemma/112241,metonymia,μετωνυμία,,,,,n67267,,
http://lila-erc.eu/data/id/lemma/112247,metoposcopos,μετωποσκόπος,,,,,n67279,,
http://lila-erc.eu/data/id/lemma/112248,metreta,μετρητής,,,,,n67232,,
http://lila-erc.eu/data/id/lemma/112250,metricus,μετρικός,,,,,n67242,,
http://lila-erc.eu/data/id/lemma/112257,metrum,μέτρον,,,,,n67260,,
http://lila-erc.eu/data/id/lemma/112291,mia,μία,,,,,n67649,,
http://lila-erc.eu/data/id/lemma/112356,mimicus,μιμικός,,,,,n67864,,
http://lila-erc.eu/data/id/lemma/112357,mimographus,μιμογράφος,,,,,n67871,,
http://lila-erc.eu/data/id/lemma/112350,mimus,μῖμος,,,,,n67875,,
http://lila-erc.eu/data/id/lemma/112362,mina,μνᾶ,,,,,n68151,,
http://lila-erc.eu/data/id/lemma/112493,mitra,μίτρα,,,,,n68129,,
http://lila-erc.eu/data/id/lemma/112501,miurus,μείουρος,,,,,,,n65740
http://lila-erc.eu/data/id/lemma/112511,mnemosynum,μνημόσυνον,,,,,n68190,,
http://lila-erc.eu/data/id/lemma/112512,mnester,μνηστήρ,,,,,n68213,,
http://lila-erc.eu/data/id/lemma/112554,moechas,μοιχάς,,,,,n68294,,
http://lila-erc.eu/data/id/lemma/112558,moechisso,μοιχίζω,,,,,,,n68302
http://lila-erc.eu/data/id/lemma/112559,moechocinaedus,μοιχοκίναιδος,,,,,,,
http://lila-erc.eu/data/id/lemma/112562,moechus,μοιχός,,,,,n68308,,
http://lila-erc.eu/data/id/lemma/135827,molochina,μολοχίνη,,,,,n68351,,
http://lila-erc.eu/data/id/lemma/135828,molucium,μαλάκιον,,μαλάχιον,,,n64773,,
http://lila-erc.eu/data/id/lemma/112628,moly,μῶλυ,,,,,n69566,,
http://lila-erc.eu/data/id/lemma/112631,molybdis,μολυβδίς,,,,,n68377,,
http://lila-erc.eu/data/id/lemma/112658,monaulos,μόναυλος,,,,,n68460,,
http://lila-erc.eu/data/id/lemma/113264,moneris,μονήρης,,,,,n68477,,
http://lila-erc.eu/data/id/lemma/112690,monocrepis,μονοκρήπις,,,,,n68563,,
http://lila-erc.eu/data/id/lemma/112699,monogrammos,μοvόγραμμος,,,,,n68512,,
http://lila-erc.eu/data/id/lemma/112702,monolithus,μοvόλιθος,,,,,n68574,,
http://lila-erc.eu/data/id/lemma/112706,monometer,μονόμετρος,,,,,n68594,,
http://lila-erc.eu/data/id/lemma/112709,monopodium,μοvοπόδιον,,,,,,n68620,
http://lila-erc.eu/data/id/lemma/112710,monopolium,μονοπώλιον,,,,,n68634,,
http://lila-erc.eu/data/id/lemma/112712,monopticus,μοvοπτικός,,,,,,,
http://lila-erc.eu/data/id/lemma/112714,monoptota,μονόπτωτα,,,,,n68629,,
http://lila-erc.eu/data/id/lemma/112722,monosyllabum,μονοσύλλαβον,,,,,n68666,,
http://lila-erc.eu/data/id/lemma/112725,monotropus,μονότροπος,,,,,n68685,,
http://lila-erc.eu/data/id/lemma/112757,mora,μόρα,,,,,n68740,,
http://lila-erc.eu/data/id/lemma/112799,mormyr,μορμύρος,,,,,n68767,,
http://lila-erc.eu/data/id/lemma/112801,morologus,μωρολόγος,,,,,n69616,,
http://lila-erc.eu/data/id/lemma/112830,morum,μῶρον,,μόρον,,,,,n68775
http://lila-erc.eu/data/id/lemma/112886,morus,μῶρος,,μωρός,,,n69622,,
http://lila-erc.eu/data/id/lemma/112829,morus,μῶρον,,μόρον,μορέα,,,,n68775
http://lila-erc.eu/data/id/lemma/112905,mullus,μύλλος,,,,,n69137,,
http://lila-erc.eu/data/id/lemma/112873,mulus,μύχλος,,,,,n69516,,
http://lila-erc.eu/data/id/lemma/113067,muraena,μύραινα,,,,,n69220,,
http://lila-erc.eu/data/id/lemma/113071,muria,ἁλμυρίς,uncertain,,,,n4570,,
http://lila-erc.eu/data/id/lemma/112276,murra,σμύρνα,,μύρρα,,,n95540,,
http://lila-erc.eu/data/id/lemma/111412,murrinus,μύρρινος,,,,,n69381,,
http://lila-erc.eu/data/id/lemma/113262,murtum,μύρτον,,,,,n69408,,
http://lila-erc.eu/data/id/lemma/66877,murtus,μύρτος,,,,,n69411,,
http://lila-erc.eu/data/id/lemma/113121,muscus,μόσχος,,,,,n68835,,
http://lila-erc.eu/data/id/lemma/111814,museum,μουσεῖον,,,,,n68882,,
http://lila-erc.eu/data/id/lemma/111835,museus,μουσεῖος,,,,,n68883,,
http://lila-erc.eu/data/id/lemma/113125,musica,μουσική,,,,,n68890,,
http://lila-erc.eu/data/id/lemma/113124,musicus,μουσικός,,,,,n68891,,
http://lila-erc.eu/data/id/lemma/113201,myoparo,μυοπάρων,,,,,n69203,,
http://lila-erc.eu/data/id/lemma/113209,myotacismus,μυοτακισμός,,,,,n69495,,
http://lila-erc.eu/data/id/lemma/113211,myrapia,μυράπια,,μυραπίδια,,,n69227,,
http://lila-erc.eu/data/id/lemma/113214,myrica,μυρίκη,,,,,n69261,,
http://lila-erc.eu/data/id/lemma/113095,myrobrecharius,,,,,μύρον βρέχω,,,n69352 n20952
http://lila-erc.eu/data/id/lemma/113224,myropola,μυροπώλης,,,,,n69359,,
http://lila-erc.eu/data/id/lemma/113225,myropolium,μυροπώλιον,,,,,n69361,,
http://lila-erc.eu/data/id/lemma/111903,myrtites,μυρτίτης,,,,,n69406,,
http://lila-erc.eu/data/id/lemma/113241,mystes,μύστης,,,,,n69474,,
http://lila-erc.eu/data/id/lemma/113237,mystagogus,μυσταγωγός,,,,,n69457,,
http://lila-erc.eu/data/id/lemma/135829,mysteria,μυστήρια,,,,,n69469,,
http://lila-erc.eu/data/id/lemma/113242,mysticus,μυστικός,,,,,n69475,,
http://lila-erc.eu/data/id/lemma/113252,myxa,μῦξα,,,,,n69173,,
http://lila-erc.eu/data/id/lemma/113348,nanus,νάννος,,νάνος,,,,,n69702
http://lila-erc.eu/data/id/lemma/113353,napaeus,ναπαῖος,,,,,n69719,,
http://lila-erc.eu/data/id/lemma/113363,narcissus,vάρκισσος,,,,,n69759,,
http://lila-erc.eu/data/id/lemma/113365,nardinus,νάρδινος,,,,,n69729,,
http://lila-erc.eu/data/id/lemma/113369,nardus,νάρδος,,,,,n69734,,
http://lila-erc.eu/data/id/lemma/113371,narita,νηρίτης,,,,,n70736,,
http://lila-erc.eu/data/id/lemma/113383,narthecium,vαρθήκιον,,,,,n69742,,
http://lila-erc.eu/data/id/lemma/113430,nauarchus,ναύαρχος,,,,,n69791,,
http://lila-erc.eu/data/id/lemma/113431,nauclericus,vαυκληρικός,,,,,n69804,,
http://lila-erc.eu/data/id/lemma/113432,nauclerus,vαύκληρος,,,,,n69808,,
http://lila-erc.eu/data/id/lemma/113462,naulum,ναῦλον,,,,,n69826,,
http://lila-erc.eu/data/id/lemma/113463,naumachia,ναυμαχία,,,,,n69839,,
http://lila-erc.eu/data/id/lemma/113471,nausea,ναυσία,,,,,n69866,,
http://lila-erc.eu/data/id/lemma/113481,nauta,vαύτης,,,,,n69896,,
http://lila-erc.eu/data/id/lemma/113483,nautea,ναυτία,,,,,n69897,,
http://lila-erc.eu/data/id/lemma/113485,nauticus,ναυτικός,,,,,n69901,,
http://lila-erc.eu/data/id/lemma/113493,nebris,vεβρίς,,,,,n69999,,
http://lila-erc.eu/data/id/lemma/113520,nectar,νέκταρ,,,,,n70130,,
http://lila-erc.eu/data/id/lemma/113507,nectareus,vεκτάρεος,,,,,n70132,,
http://lila-erc.eu/data/id/lemma/113650,nicator,vικάτωρ,,νικητήρ,,,n70837,,
http://lila-erc.eu/data/id/lemma/113651,niceterium,vικητήριον,,,,,n70845,,
http://lila-erc.eu/data/id/lemma/113811,nomisma,νόμισμα,,,,,n70968,,
http://lila-erc.eu/data/id/lemma/113831,norma,γνωρίμη,,γνώριμος,,,n22523,,
http://lila-erc.eu/data/id/lemma/113853,nothus,νόθος,,,,,n70932,,
http://lila-erc.eu/data/id/lemma/113852,notus,vότος,,,,,n71101,,
http://lila-erc.eu/data/id/lemma/113989,nummus,νόμισμα,,,,,n70968,,
http://lila-erc.eu/data/id/lemma/114054,nympha,vύμφη,,,,,n71282,,
http://lila-erc.eu/data/id/lemma/114210,obeliscus,ὀβελίσκος,,,,,n71908,,
http://lila-erc.eu/data/id/lemma/67980,obulus,ὀβολός,,,,,n71916,,
http://lila-erc.eu/data/id/lemma/114364,obrussa,ὄβρυζον,,,,,n71936,,
http://lila-erc.eu/data/id/lemma/114445,obsonium,ὀψώνιον,,,,,n76391,,
http://lila-erc.eu/data/id/lemma/114447,obsono,ὀψωνέω,,,,,n76382,,
http://lila-erc.eu/data/id/lemma/114642,ocimum,ὤκιμον,,,,,n116096,,
http://lila-erc.eu/data/id/lemma/115504,ocinum,ὤκινον,,,,,n116098,,
http://lila-erc.eu/data/id/lemma/114863,octagonos,ὀκτάγωνος,,,,,n72784,,
http://lila-erc.eu/data/id/lemma/114864,octophoros,ὀκτώφορος,,,,,n72880,,
http://lila-erc.eu/data/id/lemma/114693,octotopi,,,,,ὀκτὼ τόποι,,,n72852 n104355
http://lila-erc.eu/data/id/lemma/114719,odarium,ᾠδάριον,,,,,n116049,,
http://lila-erc.eu/data/id/lemma/114744,oeconomia,οἰκονομία,,,,,n72348,,
http://lila-erc.eu/data/id/lemma/114745,oeconomicus,οἰκονομικός,,,,,n72349,,
http://lila-erc.eu/data/id/lemma/114748,oecumene,οἰκουμένη,,,,,n72373,,
http://lila-erc.eu/data/id/lemma/114764,oenophorum,οἰνοφόρον,,,,,n72569,,
http://lila-erc.eu/data/id/lemma/114766,oenopolium,οἰνοπωλεῖον,,,,,,,n72548
http://lila-erc.eu/data/id/lemma/114769,oestrus,οἶστρος,,,,,n72682,,
http://lila-erc.eu/data/id/lemma/114771,oesypum,οἴσυπος,,,,,n72697,,
http://lila-erc.eu/data/id/lemma/114843,olea,ἐλαία,,,,,n33308,,
http://lila-erc.eu/data/id/lemma/114844,oleum,ἔλαιον,,,,,n33348,,
http://lila-erc.eu/data/id/lemma/114327,oliua,ἐλαία,,,,,n33308,,
http://lila-erc.eu/data/id/lemma/114366,oliuum,ἐλαία,,,ἔλαιον,,n33308,,
http://lila-erc.eu/data/id/lemma/114972,onager,ὄναγρος,,,,,n73990,,
http://lila-erc.eu/data/id/lemma/114990,onocrotalus,ὀνοκρόταλος,,,,,n74123,,
http://lila-erc.eu/data/id/lemma/114991,onomatopeia,ὀνοματοποιΐα,,,,,n74155,,
http://lila-erc.eu/data/id/lemma/114619,onychinus,ὀνύχινος,,,,,n74195,,
http://lila-erc.eu/data/id/lemma/115008,onyx,ὄνυξ,,,,,n74189,,
http://lila-erc.eu/data/id/lemma/115045,ophites,ὀφίτης,,,,,n76158,,
http://lila-erc.eu/data/id/lemma/115048,ophthalmias,ὀφθαλμίας,,,,,n76102,,
http://lila-erc.eu/data/id/lemma/115050,ophthalmicus,ὀφθαλμικός,,,,,n76107,,
http://lila-erc.eu/data/id/lemma/135830,opiferae,ὑπέραι,uncertain,,,,,,n107210
http://lila-erc.eu/data/id/lemma/115097,oporotheca,ὀπωροθήκη,,,,,n74702,,
http://lila-erc.eu/data/id/lemma/115207,orchas,ὀρχάς,,,,,n75471,,
http://lila-erc.eu/data/id/lemma/115211,orchestra,ὀρχήστρα,,,,,n75489,,
http://lila-erc.eu/data/id/lemma/115214,orchis,ὄρχις,,,,,n75500,,
http://lila-erc.eu/data/id/lemma/115238,oreas,ὀρειάς,,,,,n74801,,
http://lila-erc.eu/data/id/lemma/115242,orexis,ὄρεξις,,,,,n74850,,
http://lila-erc.eu/data/id/lemma/115243,organicus,ὀργανικός,,,,,n74746,,
http://lila-erc.eu/data/id/lemma/115246,organum,ὄργανον,,,,,n74752,,
http://lila-erc.eu/data/id/lemma/115247,orgia,ὄργια,,,,,n74770,,
http://lila-erc.eu/data/id/lemma/115251,orichalcum,ὀρείχαλκος,,,,,n74841,,
http://lila-erc.eu/data/id/lemma/115279,ornithias,ὀρνιθίας,,,,,n75218,,
http://lila-erc.eu/data/id/lemma/115282,ornithon,ὀρνιθών,,,,,n75261,,
http://lila-erc.eu/data/id/lemma/115297,orphus,ὀρφός,,,,,n75467,,
http://lila-erc.eu/data/id/lemma/115303,orthocissos,ὀρθόκισσος,,,,,,,
http://lila-erc.eu/data/id/lemma/115307,orthogonius,ὀρθογώνιος,,,,,n74934,,
http://lila-erc.eu/data/id/lemma/115308,orthogonus,ὀρθόγωνος,,,,,,,n74934
http://lila-erc.eu/data/id/lemma/115309,orthographia,ὀρθογραφία,,,,,n74931,,
http://lila-erc.eu/data/id/lemma/115316,orthopsalticus,ὀρθοψαλτικός,,,,,,,n75036
http://lila-erc.eu/data/id/lemma/115317,orthopygium,ὀρθοπύγιον,,,,,n75001,,
http://lila-erc.eu/data/id/lemma/16985,ortygia,ὄρτυξ,,,,,n75399,,
http://lila-erc.eu/data/id/lemma/115324,oryx,ὄρυξ,,,,,n75427,,
http://lila-erc.eu/data/id/lemma/115326,oryza,ὄρυζα,,,,,n75412,,
http://lila-erc.eu/data/id/lemma/114801,ostrea,ὄστρεον,,,,,n75653,,
http://lila-erc.eu/data/id/lemma/115404,ostrum,ὄστρεον,,ὄστρειον,,,n75653,,
http://lila-erc.eu/data/id/lemma/115456,oxygala,ὀξύγαλα,,,,,n74242,,
http://lila-erc.eu/data/id/lemma/115458,oxygarum,ὀξύγαρον,,,,,n74244,,
http://lila-erc.eu/data/id/lemma/115459,oxygonius,ὀξυγώνιος,,,,,n74254,,
http://lila-erc.eu/data/id/lemma/115460,oxygonum,ὀξύγωνον,,,,,,,n74254
http://lila-erc.eu/data/id/lemma/115465,oxymeli,ὀξύμελι,,,,,,,n74327
http://lila-erc.eu/data/id/lemma/115472,oxyporus,ὀξύπορος,,,,,n74359,,
http://lila-erc.eu/data/id/lemma/115605,paedagogium,παιδαγωγεῖον,,,,,n76552,,
http://lila-erc.eu/data/id/lemma/115606,paedagogo,παιδαγωγέω,,,,,n76553,,
http://lila-erc.eu/data/id/lemma/115573,paedagogus,παιδαγωγός,,,,,n76557,,
http://lila-erc.eu/data/id/lemma/115618,paelex,πάλλαξ,,,,,n77016,,
http://lila-erc.eu/data/id/lemma/115585,paenula,φαινόλης,,,,,n110106,,
http://lila-erc.eu/data/id/lemma/115632,paeon,παιών,,,,,n76532,,
http://lila-erc.eu/data/id/lemma/115632,paean,παιάν,,,,,n76532,,
http://lila-erc.eu/data/id/lemma/115657,palaestra,παλαίστρα,,,,,n76789,,
http://lila-erc.eu/data/id/lemma/135831,palaestricos,παλαιστρικῶς,,,,,n76793,,
http://lila-erc.eu/data/id/lemma/115658,palaestricus,παλαιστρικός,,,,,n76793,,
http://lila-erc.eu/data/id/lemma/115661,palestrita,παλαιστρίτης,,,,,n76794,,
http://lila-erc.eu/data/id/lemma/115676,pale,πάλη,,,,,n76826,,
http://lila-erc.eu/data/id/lemma/115687,palimbacchius,παλιμβάκχειος,,,,,n76860,,
http://lila-erc.eu/data/id/lemma/115689,palimpsestos,παλίμψηστος,,,,,n76909,,
http://lila-erc.eu/data/id/lemma/115695,paliurus,παλίουρος,,,,,n76983,,
http://lila-erc.eu/data/id/lemma/115778,pammachium,παμμάχιον,,,,,n77070,,
http://lila-erc.eu/data/id/lemma/115790,panacea,πανάκεια,,,,,n77215,,
http://lila-erc.eu/data/id/lemma/115791,panax,πάναξ,,,,,n77240,,
http://lila-erc.eu/data/id/lemma/115797,pancarpineus,,,,,πᾶν καρπός,,,n79904 n53442
http://lila-erc.eu/data/id/lemma/115800,panchrestus,πάγχρηστος,,,,,n76496,,
http://lila-erc.eu/data/id/lemma/115804,pancratiastes,παγκρατιαστής,,,,,n76472,,
http://lila-erc.eu/data/id/lemma/115806,pancration,παγκράτιον,,,,,n76474,,
http://lila-erc.eu/data/id/lemma/115815,pandura,πανδοῦρα,,φανδοῦρα,,,n77331,,
http://lila-erc.eu/data/id/lemma/115821,panegyricus,πανηγυρικός,,,,,n77412,,
http://lila-erc.eu/data/id/lemma/120740,panther,πάνθηρον,,,,,n77444,,
http://lila-erc.eu/data/id/lemma/120739,panthera,πάνθηρ,,,,,n77440,,
http://lila-erc.eu/data/id/lemma/115880,papae,παπαῖ,,,,,n77726,,
http://lila-erc.eu/data/id/lemma/115893,pappos,πάππος,,,,,n77742,,
http://lila-erc.eu/data/id/lemma/115901,papyrus,πάπυρος,,,,,n77758,,
http://lila-erc.eu/data/id/lemma/115907,parabole,παραβολή,,,,,n77817,,
http://lila-erc.eu/data/id/lemma/115919,paradigma,παράδειγμα,,,,,n77895,,
http://lila-erc.eu/data/id/lemma/115936,paragoge,παραγωγή,,,,,n77884,,
http://lila-erc.eu/data/id/lemma/115947,parallelogrammus,παραλληλόγραμμος,,,,,n78351,,
http://lila-erc.eu/data/id/lemma/115949,parallelogrammum,παραλληλόγραμμον,,,,,n78351,,
http://lila-erc.eu/data/id/lemma/115950,paralleloneus,παράλληλος,,,,,n78352,,
http://lila-erc.eu/data/id/lemma/115967,paraphrasis,παράφρασις,,,,,n79039,,
http://lila-erc.eu/data/id/lemma/115983,parasiticus,παρασιτικός,,,,,n78744,,
http://lila-erc.eu/data/id/lemma/115986,parasitus,παράσιτος,,,,,n78746,,
http://lila-erc.eu/data/id/lemma/115990,parastichis,παραστιχίς,,,,,n78824,,
http://lila-erc.eu/data/id/lemma/115995,paratragoedo,παρατραγῳδέω,,,,,n78947,,
http://lila-erc.eu/data/id/lemma/115997,parazonium,παραζώνιον,,,,,n77987,,
http://lila-erc.eu/data/id/lemma/116006,pardalis,πάρδαλις,,,,,n79157,,
http://lila-erc.eu/data/id/lemma/116010,pardus,πάρδος,,,,,n79168,,
http://lila-erc.eu/data/id/lemma/116012,parectatos,παρεκτατός,,,,,,,n79300
http://lila-erc.eu/data/id/lemma/116027,parenthesis,παρένθεσις,,,,,n79384,,
http://lila-erc.eu/data/id/lemma/116037,pariambodes,παριαμβῶδες,,,,,n79610,,
http://lila-erc.eu/data/id/lemma/116038,pariambus,παρίαμβος,,,,,n79609,,
http://lila-erc.eu/data/id/lemma/116055,parma,πάρμη,,,,,n79655,,
http://lila-erc.eu/data/id/lemma/116062,paro,παρών,,,,,n79879,,
http://lila-erc.eu/data/id/lemma/116063,parochus,πάροχος,,,,,n79818,,
http://lila-erc.eu/data/id/lemma/116068,parhomoeon,παρόμοιον,,,,,n79731,,
http://lila-erc.eu/data/id/lemma/116069,paronomasia,παρονομασία,,,,,n79739,,
http://lila-erc.eu/data/id/lemma/116071,paronymon,παρώνυμον,,,,,n79886,,
http://lila-erc.eu/data/id/lemma/116072,paropsis,παροψίς,,,,,n79822,,
http://lila-erc.eu/data/id/lemma/116089,parthenice,παρθενική,,,,,n79585,,
http://lila-erc.eu/data/id/lemma/116139,pasceolus,φάσκωλος,,φάσκαλος,,,n110408,,
http://lila-erc.eu/data/id/lemma/116194,patagium,παταγεῖον,,,,,,,n79986
http://lila-erc.eu/data/id/lemma/116195,patagus,πάταγος,,,,,n79990,,
http://lila-erc.eu/data/id/lemma/116211,pathicus,παθικός,,,,,n76519,,
http://lila-erc.eu/data/id/lemma/116219,patina,πατάνη,,,,,n79996,,
http://lila-erc.eu/data/id/lemma/116246,patrisso,πατρίζω,,,,,,,
http://lila-erc.eu/data/id/lemma/115980,patronymicum,πατρωνυμικόν,,,,,n80104,,
http://lila-erc.eu/data/id/lemma/116391,pausa,παῦσις,,,,,n80131,,
http://lila-erc.eu/data/id/lemma/116411,pedum,πηδόν,,,,,n82907,,
http://lila-erc.eu/data/id/lemma/116413,pegma,πῆγμα,,,,,n82885,,
http://lila-erc.eu/data/id/lemma/116426,pelagicus,πελαγικός,,,,,n80393,,
http://lila-erc.eu/data/id/lemma/116423,pelagius,πελάγιος,,,,,n80394,,
http://lila-erc.eu/data/id/lemma/116427,pelagus,πέλαγος,,,,,n80399,,
http://lila-erc.eu/data/id/lemma/116428,pelamys,πηλαμύς,,,,,n82924,,
http://lila-erc.eu/data/id/lemma/116459,peloris,πελωρίς,,,,,n80527,,
http://lila-erc.eu/data/id/lemma/116460,pelta,πέλτη,,,,,n80514,,
http://lila-erc.eu/data/id/lemma/135832,peltastae,πελτασταί,,,,,n80513,,
http://lila-erc.eu/data/id/lemma/116467,pemma,πέμμα,,,,,n80531,,
http://lila-erc.eu/data/id/lemma/116478,penetica,πεινητική,,,,,,n80337,
http://lila-erc.eu/data/id/lemma/116523,pentagonium,πενταγώνιον,,,,,,,n80622
http://lila-erc.eu/data/id/lemma/116521,pentagonus,πεvτάγωνος,,,,,n80622,,
http://lila-erc.eu/data/id/lemma/116526,pentameter,πεντάμετρος,,,,,n80678,,
http://lila-erc.eu/data/id/lemma/116531,pentaptotos,πεντάπτωτος,,,,,n80719,,
http://lila-erc.eu/data/id/lemma/116534,pentasemos,πεντάσημος,,,,,n80728,,
http://lila-erc.eu/data/id/lemma/116549,penteris,πεντήρης,,,,,n80871,,
http://lila-erc.eu/data/id/lemma/116552,penthemimeres,πενθημιμερής,,,,,n80594,,
http://lila-erc.eu/data/id/lemma/116565,peplum,πέπλον,,,,,n80926,,
http://lila-erc.eu/data/id/lemma/116564,peplus,πέπλος,,,,,n80926,,
http://lila-erc.eu/data/id/lemma/116570,pera,πήρα,,,,,n83001,,
http://lila-erc.eu/data/id/lemma/116630,perca,πέρκη,,,,,n82628,,
http://lila-erc.eu/data/id/lemma/116737,perdix,πέρδιξ,,,,,n81010,,
http://lila-erc.eu/data/id/lemma/70759,periodus,περίοδος,,,,,n81775,,
http://lila-erc.eu/data/id/lemma/116974,peripetasma,περιπέτασμα,,,,,,,n81874
http://lila-erc.eu/data/id/lemma/116978,periphrasis,περίφρασις,,,,,n82501,,
http://lila-erc.eu/data/id/lemma/116986,periscelis,περισκελίς,,,,,n82105,,
http://lila-erc.eu/data/id/lemma/116992,peristasis,περίστασις,,,,,n82213,,
http://lila-erc.eu/data/id/lemma/116997,peristroma,περίστρωμα,,,,,n82293,,
http://lila-erc.eu/data/id/lemma/117000,peristylum,περίστυλον,,,,,n82297,,
http://lila-erc.eu/data/id/lemma/117108,perna,πέρνα,,,,,n82635,,
http://lila-erc.eu/data/id/lemma/117508,pessulus,πάσσαλος,,,,,n79944,,
http://lila-erc.eu/data/id/lemma/117529,petaso,πετασών,,,,,n82736,,
http://lila-erc.eu/data/id/lemma/117531,petasus,πέτασος,,,,,n82734,,
http://lila-erc.eu/data/id/lemma/117533,petauristes,πεταυριστής,,,,,,,n82737
http://lila-erc.eu/data/id/lemma/117534,petaurum,πέταυρον,,,,,,,n82737
http://lila-erc.eu/data/id/lemma/117551,petra,πέτρα,,,,,n82758,,
http://lila-erc.eu/data/id/lemma/117571,peucedanum,πευκέδανον,,,,,n82822,,
http://lila-erc.eu/data/id/lemma/117583,phager,φάγρος,,,,,n110060,,
http://lila-erc.eu/data/id/lemma/117588,phalanga,φάλαγγα,,,φάλαγξ,,,,n110166
http://lila-erc.eu/data/id/lemma/135833,phalangitae,φαλαγγῖται,,,,,n110157,,
http://lila-erc.eu/data/id/lemma/117593,phalanx,φάλαγξ,,,,,n110166,,
http://lila-erc.eu/data/id/lemma/117595,phalerae,φάλαρα,,,,,n110188,,
http://lila-erc.eu/data/id/lemma/117594,phaleris,φαληρίς,,,,,n110193,,
http://lila-erc.eu/data/id/lemma/117604,phantasia,φαντασία,,,,,n110262,,
http://lila-erc.eu/data/id/lemma/117609,pharetra,φαρέτρα,,,,,n110301,,
http://lila-erc.eu/data/id/lemma/117615,pharmacopola,φαρμακοπώλης,,,,,n110348,,
http://lila-erc.eu/data/id/lemma/117616,pharmacus,φαρμακός,,,,,n110350,,
http://lila-erc.eu/data/id/lemma/117622,phaselos,φάσηλος,,,,,n110395,,
http://lila-erc.eu/data/id/lemma/117630,phatne,φάτνη,,,,,n110427,,
http://lila-erc.eu/data/id/lemma/117635,phengites,φεγγίτης,,,,,n110475,,
http://lila-erc.eu/data/id/lemma/117641,phiala,φιάλη,,,,,n110763,,
http://lila-erc.eu/data/id/lemma/117647,philema,φίλημα,,,,,n110994,,
http://lila-erc.eu/data/id/lemma/117650,philitia,φιλίτια,,,,,n10782,,
http://lila-erc.eu/data/id/lemma/117655,philologia,φιλολογία,,,,,n111281,,
http://lila-erc.eu/data/id/lemma/117657,philologus,φιλόλογος,,,,,n111282,,
http://lila-erc.eu/data/id/lemma/117663,philosophia,φιλοσοφία,,,,,n111486,,
http://lila-erc.eu/data/id/lemma/117665,philosophor,φιλοσοφέω,,,,,n111483,,
http://lila-erc.eu/data/id/lemma/118059,philosophus,φιλόσοφος,,,,,n111490,,
http://lila-erc.eu/data/id/lemma/117671,philtrum,φίλτρον,,,,,n111627,,
http://lila-erc.eu/data/id/lemma/117672,philyra,φιλύρα,,,,,n111644,,
http://lila-erc.eu/data/id/lemma/117674,phimus,φιμός,,,,,n111661,,
http://lila-erc.eu/data/id/lemma/117695,phoca,φώκη,,,,,n112805,,
http://lila-erc.eu/data/id/lemma/117709,phoenix,φοίνιξ,,,,,,n112002,
http://lila-erc.eu/data/id/lemma/117710,phonascus,φωνασκός,,,,,n112830,,
http://lila-erc.eu/data/id/lemma/117715,phrasis,φράσις,,,,,n112227,,
http://lila-erc.eu/data/id/lemma/118119,phreneticus,φρενητικός,,,,,n112275,,
http://lila-erc.eu/data/id/lemma/117744,phylaca,φυλακή,,,,,n112530a,,
http://lila-erc.eu/data/id/lemma/128201,phylacista,φυλακιστής,,,,,,,
http://lila-erc.eu/data/id/lemma/117747,phylarchus,φύλαρχος,,,,,n112557,,
http://lila-erc.eu/data/id/lemma/116668,physica,φυσική,,,,,,n112703,
http://lila-erc.eu/data/id/lemma/116664,physicus,φυσικός,,,,,n112703,,
http://lila-erc.eu/data/id/lemma/117757,physiognomon,φυσιογνώμων,,,,,n112710,,
